gene	name
ECDH10B_4204	aceA
ECDH10B_4205	aceK
ECDH10B_4206	arpA
ECDH10B_4207	iclR
ECDH10B_4208	metH
ECDH10B_4209	yjbB
ECDH10B_4210	pepE
ECDH10B_4211	rluF
ECDH10B_4212	yjbD
ECDH10B_4213	lysC
ECDH10B_4214	pgi
EBG00001089631	STnc430
ECDH10B_4215	yjbE
ECDH10B_4216	yjbF
ECDH10B_4217	yjbG
ECDH10B_4218	yjbH
ECDH10B_4219	yjbA
ECDH10B_4220	xylE
ECDH10B_4221	malG
ECDH10B_4222	malF
ECDH10B_4223	malE
ECDH10B_4224	malK
ECDH10B_4225	lamB
ECDH10B_4226	malM
ECDH10B_4227	yjbI
ECDH10B_4228	ubiC
ECDH10B_4229	ubiA
ECDH10B_4230	plsB
ECDH10B_4231	dgkA
ECDH10B_4232	lexA
ECDH10B_4233	dinF
ECDH10B_4234	yjbJ
ECDH10B_4235	zur
ECDH10B_4236	yjbL
ECDH10B_4237	yjbM
ECDH10B_4238	dusA
ECDH10B_4239	yjbO
ECDH10B_4240	qor
ECDH10B_4241	dnaB
ECDH10B_4242	alr
ECDH10B_4243	tyrB
ECDH10B_4244	aphA
ECDH10B_4245	yjbQ
ECDH10B_4246	yjbR
ECDH10B_4248	ssb
ECDH10B_4249	yjcB
ECDH10B_4251	soxS
ECDH10B_4252	soxR
EBG00001089543	sraL
ECDH10B_4254	yjcD
ECDH10B_4255	yjcE
ECDH10B_4256	yjcF
ECDH10B_4257	actP
ECDH10B_4258	yjcH
ECDH10B_4259	acs
ECDH10B_4260	nrfA
ECDH10B_4263	nrfC
ECDH10B_4264	nrfD
ECDH10B_4265	nrfE
ECDH10B_4266	nrfF
ECDH10B_4267	nrfG
ECDH10B_4268	gltP
ECDH10B_4269	yjcO
ECDH10B_4270	fdhF
ECDH10B_4271	yjcP
ECDH10B_4272	yjcQ
ECDH10B_4273	yjcR
ECDH10B_4274	yjcS
ECDH10B_4275	alsK
ECDH10B_4276	alsE
ECDH10B_4277	alsC
ECDH10B_4278	alsA
ECDH10B_4279	alsB
ECDH10B_4280	rpiR
ECDH10B_4281	rpiB
ECDH10B_4282	yjdP
ECDH10B_4283	phnP
ECDH10B_4284	phnO
ECDH10B_4285	phnN
ECDH10B_4286	phnM
ECDH10B_4287	phnL
ECDH10B_4288	phnK
ECDH10B_4289	phnJ
ECDH10B_4290	phnI
ECDH10B_4291	phnH
ECDH10B_4292	phnG
ECDH10B_4293	phnF
ECDH10B_4297	phnD
ECDH10B_4298	phnC
ECDH10B_4299	phnB
ECDH10B_4300	phnA
ECDH10B_4301	yjdA
ECDH10B_4302	yjcZ
ECDH10B_4303	proP
EBG00001089513	STnc630
ECDH10B_4304	basS
ECDH10B_4305	basR
ECDH10B_4306	eptA
ECDH10B_4307	adiC
ECDH10B_4310	melR
ECDH10B_4311	melA
ECDH10B_4312	melB
ECDH10B_4313	yjdF
ECDH10B_4314	fumB
ECDH10B_4315	dcuB
ECDH10B_4317	dcuS
ECDH10B_4318	yjdI
ECDH10B_4319	yjdJ
ECDH10B_4320	yjdK
ECDH10B_4321	yjdO
ECDH10B_4322	lysU
ECDH10B_4323	yjdL
ECDH10B_4324	cadA
ECDH10B_4325	cadB
ECDH10B_4326	cadC
ECDH10B_4328	yjdC
ECDH10B_4329	dipZ
ECDH10B_4330	cutA
ECDH10B_4331	dcuA
ECDH10B_4332	aspA
ECDH10B_4333	fxsA
ECDH10B_4334	yjeH
ECDH10B_4335	groS
ECDH10B_4336	groL
ECDH10B_4337	yjeI
ECDH10B_4338	yjeJ
ECDH10B_4340	efp
ECDH10B_4341	ecnA
ECDH10B_4342	ecnB
ECDH10B_4343	sugE
ECDH10B_4344	blc
ECDH10B_4345	ampC
ECDH10B_4346	frdD
ECDH10B_4347	frdC
ECDH10B_4349	frdA
ECDH10B_4350	poxA
ECDH10B_4351	yjeM
ECDH10B_4352	yjeN
ECDH10B_4353	yjeO
ECDH10B_4354	yjeP
ECDH10B_4355	psd
ECDH10B_4356	rsgA
ECDH10B_4357	orn
ECDH10B_4361	yjeS
ECDH10B_4362	yjeF
ECDH10B_4363	yjeE
ECDH10B_4364	amiB
ECDH10B_4365	mutL
ECDH10B_4366	miaA
ECDH10B_4367	hfq
ECDH10B_4368	hflX
ECDH10B_4369	hflK
ECDH10B_4370	hflC
ECDH10B_4371	yjeT
ECDH10B_4372	purA
ECDH10B_4373	nsrR
ECDH10B_4374	rnr
ECDH10B_4375	rlmB
ECDH10B_4376	yjfI
ECDH10B_4377	yjfJ
ECDH10B_4378	yjfK
ECDH10B_4379	yjfL
ECDH10B_4380	yjfM
ECDH10B_4381	yjfC
ECDH10B_4382	aidB
ECDH10B_4383	yjfN
ECDH10B_4384	yjfO
ECDH10B_4385	yjfP
ECDH10B_4386	ulaR
ECDH10B_4387	ulaG
ECDH10B_4388	ulaA
ECDH10B_4389	ulaB
ECDH10B_4390	ulaC
ECDH10B_4391	ulaD
ECDH10B_4392	ulaE
ECDH10B_4393	ulaF
ECDH10B_4394	yjfY
ECDH10B_4395	rpsF
ECDH10B_4397	rpsR
ECDH10B_4398	rplI
ECDH10B_4399	yjfZ
ECDH10B_4400	ytfA
ECDH10B_4401	ytfB
ECDH10B_4402	fklB
ECDH10B_4403	cycA
ECDH10B_4404	ytfE
ECDH10B_4405	ytfF
ECDH10B_4406	ytfG
ECDH10B_4407	ytfH
ECDH10B_4408	cpdB
ECDH10B_4410	ytfI
ECDH10B_4411	ytfJ
ECDH10B_4412	ytfK
ECDH10B_4413	ytfL
EBG00001089711	STnc450
ECDH10B_4414	msrA
ECDH10B_4415	ytfM
ECDH10B_4416	ytfN
ECDH10B_4417	ytfP
ECDH10B_4418	yzfA
ECDH10B_4419	chpS
ECDH10B_4420	chpB
ECDH10B_4421	ppa
ECDH10B_4422	ytfQ
ECDH10B_4423	ytfR
ECDH10B_4426	yjfF
ECDH10B_4427	fbp
ECDH10B_4428	mpl
ECDH10B_4429	yjgA
ECDH10B_4430	pmbA
ECDH10B_4432	nrdG
ECDH10B_4433	nrdD
ECDH10B_4434	treC
ECDH10B_4435	treB
ECDH10B_4436	treR
ECDH10B_4437	mgtA
ECDH10B_4438	yjgF
ECDH10B_4439	pyrI
ECDH10B_4440	pyrB
ECDH10B_4441	pyrL
ECDH10B_4442	yjgH
ECDH10B_4443	yjgI
ECDH10B_4444	yjgJ
ECDH10B_4445	yjgK
ECDH10B_4446	yjgL
ECDH10B_4447	argI
ECDH10B_4448	rraB
ECDH10B_4449	yjgM
ECDH10B_4450	yjgN
ECDH10B_4451	valS
ECDH10B_4452	holC
ECDH10B_4453	pepA
ECDH10B_4454	yjgP
ECDH10B_4455	yjgQ
ECDH10B_4456	yjgR
ECDH10B_4457	idnR
ECDH10B_4458	idnT
ECDH10B_4459	idnO
ECDH10B_4460	idnD
ECDH10B_4461	idnK
ECDH10B_4462	yjgB
ECDH10B_4464	intB
ECDH10B_4465	insC-6
ECDH10B_4466	insD-6
ECDH10B_4467	yjgW
ECDH10B_4472	yjgZ
ECDH10B_4473	insG
ECDH10B_4474	yjhB
ECDH10B_4475	yjhC
ECDH10B_4478	insN-2
ECDH10B_4479	insI-3
ECDH10B_4481	insO-2
ECDH10B_4484	yjhV
ECDH10B_4485	fecE
ECDH10B_4486	fecD
ECDH10B_4487	fecC
ECDH10B_4488	fecB
ECDH10B_4489	fecA
ECDH10B_4490	fecR
ECDH10B_4491	fecI
ECDH10B_4492	insA-7
ECDH10B_4496	yjhU
ECDH10B_4497	yjhF
ECDH10B_4498	yjhG
ECDH10B_4499	yjhH
ECDH10B_4500	yjhI
ECDH10B_4501	sgcR
ECDH10B_4502	sgcE
ECDH10B_4503	sgcA
ECDH10B_4504	sgcQ
ECDH10B_4505	sgcC
ECDH10B_4506	sgcB
ECDH10B_4507	sgcX
ECDH10B_4508	yjhP
ECDH10B_4509	yjhQ
ECDH10B_4510	yjhX
ECDH10B_4512	yjhS
ECDH10B_4513	yjhT
ECDH10B_4514	yjhA
EBG00001089519	RNA-OUT
ECDH10B_4516	yjjA
ECDH10B_4517	dnaC
ECDH10B_4518	dnaT
ECDH10B_4519	yjjB
ECDH10B_4520	yjjP
ECDH10B_4521	yjjQ
ECDH10B_4522	bglJ
ECDH10B_4523	fhuF
ECDH10B_4524	yjjZ
ECDH10B_4528	rsmC
ECDH10B_4529	holD
ECDH10B_4530	rimI
ECDH10B_4531	yjjG
ECDH10B_4532	prfC
ECDH10B_4533	osmY
ECDH10B_4534	ytjA
ECDH10B_4535	yjjU
ECDH10B_4536	yjjV
ECDH10B_4537	yjjW
ECDH10B_4538	yjjI
ECDH10B_4539	deoC
ECDH10B_4540	deoA
ECDH10B_4541	deoB
ECDH10B_4542	deoD
ECDH10B_4543	yjjJ
ECDH10B_4544	lplA
ECDH10B_4545	ytjB
ECDH10B_4546	serB
ECDH10B_4547	radA
ECDH10B_4548	nadR
ECDH10B_4549	yjjK
ECDH10B_4550	slt
ECDH10B_4551	trpR
ECDH10B_4552	yjjX
ECDH10B_4553	ytjC
ECDH10B_4554	rob
ECDH10B_4555	creA
ECDH10B_4556	creB
ECDH10B_4557	creC
ECDH10B_4558	creD
ECDH10B_4559	arcA
ECDH10B_4560	yjjY
ECDH10B_4561	yjtD
